Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,PRO,Faltas_PRO,ANA,Faltas_ANA,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
abd01bf0-d192-4620-b3f2-304128cad1e4,F,No,ENFERMERIA GENERAL,MATUTINO,10,2,10,0,5,2,8,0,8,3,9,1,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
f264d758-b9e8-48a3-8e3a-e757589b7644,M,No,ENFERMERIA GENERAL,MATUTINO,8,1,9,0,6,0,10,1,5,7,7,0,NA,0,NA,0,AC,0,NA,0,AC,0,AC,0,,
7eaf4d66-ca71-416f-9333-a31c86015b53,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,9,0,8,0,7,3,10,1,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
3a7ab972-d1b7-4570-833a-b00e08525a43,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,7,0,10,0,5,1,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
58121c18-0217-4df3-9f12-487313db5d9a,M,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,0,9,0,7,0,5,3,8,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
abf34a7e-493b-4ec7-ae50-e53f841e6510,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,5,1,9,0,7,2,8,1,NA,0,NA,0,AC,0,NA,0,AC,0,AC,0,,
a93ebd02-eb34-48cf-91e5-3ebfb30d7214,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,9,0,7,1,7,0,5,1,7,0,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
45bb9c6f-a869-4528-8682-dd9f57c648db,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,5,1,9,0,7,1,8,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
967a3b3f-09f6-4bc6-946d-eb82292064fe,F,Si,ENFERMERIA GENERAL,MATUTINO,5,5,,,5,5,,,,,,,,,,,,,,,,,,,,
993c8dd4-cba8-433a-9c5c-defb99bfcc45,M,No,ENFERMERIA GENERAL,MATUTINO,10,2,10,0,8,0,10,0,5,1,8,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
382aa765-8dee-4266-b74a-4b563fa52e2f,M,No,ENFERMERIA GENERAL,MATUTINO,5,4,8,0,5,2,10,0,5,5,5,2,NA,0,NA,0,AC,0,NA,0,AC,0,AC,0,,
e926e2e1-44f4-46c1-8601-67e758d145b9,M,No,ENFERMERIA GENERAL,MATUTINO,10,3,10,0,9,0,7,0,7,3,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
4edb7cd2-7fd4-42bd-b1f7-243bdba4881c,F,No,ENFERMERIA GENERAL,MATUTINO,5,2,9,0,5,0,10,1,6,3,8,1,NA,0,NA,0,AC,0,AC,0,AC,0,NA,0,,
501c4ae4-3d51-4624-b9dd-b59d61e6d183,M,No,ENFERMERIA GENERAL,MATUTINO,10,4,10,0,10,0,10,0,8,3,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
fd3d2ce0-70ec-4d1d-88d3-577d6e0cc879,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,5,2,9,0,8,4,8,1,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
43f89cc0-38e7-48ea-9c7b-3fb945cc3120,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,9,2,7,0,5,3,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
c2fbc414-3f52-40bd-b81a-32ea8f36be81,F,No,ENFERMERIA GENERAL,MATUTINO,10,3,10,1,6,4,10,0,8,2,6,3,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
2c3693ee-0e6d-4d98-8d20-d56bbc369f73,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,7,0,8,0,7,1,8,1,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
a480077c-aea6-44c9-8306-54b1d965615e,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,8,2,10,0,6,2,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
b36a3a7f-f9cb-42c8-8351-f77d59edcbce,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,0,9,0,9,0,7,2,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
b4237323-9c87-4a3b-b1b6-8eed84aed354,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,7,0,9,0,7,2,8,2,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
ad43d535-ddb2-4450-a8a9-a269cfc9c161,F,No,ENFERMERIA GENERAL,MATUTINO,10,1,10,0,8,0,8,0,8,4,9,1,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
c336818f-5dc6-47a9-a056-368f9300c74f,M,No,ENFERMERIA GENERAL,MATUTINO,5,5,9,0,6,1,9,0,5,5,5,8,NA,0,NA,0,AC,0,NA,0,AC,0,NA,0,,
cfc97e65-95a4-4b8f-bcac-e5464eefb32f,F,No,ENFERMERIA GENERAL,MATUTINO,10,2,NP,10,5,6,NP,18,5,8,5,7,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
a8f3cff3-bd86-4262-b749-b9f1508db4a1,M,No,ENFERMERIA GENERAL,MATUTINO,9,4,10,0,6,1,7,0,5,2,7,1,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
a5dc51c5-c105-4005-bfcd-abd30e3fdafc,M,No,ENFERMERIA GENERAL,MATUTINO,9,0,9,0,7,0,9,0,7,1,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
a468acb9-7048-4e12-892b-ed63d947ebfe,F,No,ENFERMERIA GENERAL,MATUTINO,9,3,9,1,5,2,9,0,7,5,7,1,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
cf9903ad-7e40-46ab-9714-4b9e8fc6cce3,F,No,ENFERMERIA GENERAL,MATUTINO,8,1,9,0,5,0,10,0,7,3,8,0,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
264678cc-35de-456c-9f59-22aca288abe7,F,No,ENFERMERIA GENERAL,MATUTINO,10,1,10,1,9,2,9,0,6,4,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
2f088c45-a1e5-4194-84d9-a2d843406338,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,10,2,10,0,8,1,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
c3e701bb-375f-4160-a2e4-5a572148a753,F,No,ENFERMERIA GENERAL,MATUTINO,8,22,NP,10,NP,24,7,1,5,18,5,9,NA,0,NA,0,AC,0,NA,0,AC,0,NA,0,,
bb863c03-f0d0-4e77-8775-97898a32ef95,F,No,ENFERMERIA GENERAL,MATUTINO,10,2,10,0,7,2,7,0,7,2,9,2,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
26e08a61-692f-45d6-8572-c02831913a02,F,No,ENFERMERIA GENERAL,MATUTINO,10,1,10,0,6,2,7,0,7,5,8,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
3c64cd45-afe9-467b-8d11-4a4ee7927015,F,Si,ENFERMERIA GENERAL,MATUTINO,NP,22,,,5,16,,,,,,,,,,,,,,,,,,,,
698a3917-04b0-47e5-8c44-35b6a62382cd,F,No,ENFERMERIA GENERAL,MATUTINO,10,1,10,0,8,0,7,0,5,5,8,0,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
370b7615-4f8f-4209-8ae8-c7902cf6c39a,F,No,ENFERMERIA GENERAL,MATUTINO,5,4,10,0,5,1,8,0,8,3,8,1,NA,0,NA,0,AC,0,NA,0,AC,0,AC,0,,
756ddfaf-835a-4f52-9c3d-aa6120ecbf66,F,No,ENFERMERIA GENERAL,MATUTINO,10,1,10,0,10,1,9,0,8,3,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
cba868ea-ca35-431c-bb24-25356e3812b9,M,Si,ENFERMERIA GENERAL,MATUTINO,5,10,,,,,,,,,,,,,,,,,,,,,,,,
e8620857-de93-43df-bb4e-299472f4eca9,M,No,ENFERMERIA GENERAL,MATUTINO,5,6,6,1,6,6,10,0,5,8,5,1,NA,0,NA,0,AC,0,AC,0,AC,0,NA,0,,
b94a0e57-aa88-4d95-8b87-4b3195760800,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,7,0,10,0,7,3,9,0,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
63179a40-4fdc-4703-b59e-4e2c46f42037,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,0,7,0,9,0,7,2,9,0,NA,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
